Player,Country,Season,Cum Mat Total,Cum Inns Total,Cum Runs Total,Cum Batting Ave,Cum SR,player_id
SC Getkate,Ireland,2021/22,23,20,180,10.5,107.74,c8065f31
SC Kuggeleijn,New Zealand,2018/19,0,0,0,0.0,0.0,fef92afc
SC Kuggeleijn,New Zealand,2019,4,3,57,19.0,237.5,fef92afc
SC Kuggeleijn,New Zealand,2019/20,7,5,65,13.0,195.83,fef92afc
SC Kuggeleijn,New Zealand,2020/21,12,7,65,9.29,139.88,fef92afc
SC Kuggeleijn,New Zealand,2021,16,8,79,9.88,151.56,fef92afc
SC Meaker,England,2012/13,0,0,0,0.0,0.0,eb9cb105
SC Williams,Zimbabwe,2006/07,0,0,0,0.0,0.0,afe57f7a
SC Williams,Zimbabwe,2013,1,1,38,38.0,97.43,afe57f7a
SC Williams,Zimbabwe,2013/14,5,5,94,18.8,109.09,afe57f7a
SC Williams,Zimbabwe,2015,8,8,136,17.0,118.98,afe57f7a
SC Williams,Zimbabwe,2015/16,12,12,243,23.22,123.91,afe57f7a
SC Williams,Zimbabwe,2018/19,24,24,501,23.34,123.67,afe57f7a
SC Williams,Zimbabwe,2019,26,26,563,23.92,123.7,afe57f7a
SC Williams,Zimbabwe,2019/20,34,34,691,23.31,128.82,afe57f7a
SC Williams,Zimbabwe,2020/21,40,40,844,24.41,131.77,afe57f7a
SC Williams,Zimbabwe,2021,45,45,927,23.54,130.5,afe57f7a
SC Williams,Zimbabwe,2022,50,50,1034,23.86,127.94,afe57f7a
SC Williams,Zimbabwe,2022/23,58,58,1274,24.71,128.78,afe57f7a
SC Williams,Zimbabwe,2023/24,68,68,1482,24.47,126.65,afe57f7a
SC Williams,Zimbabwe,2024,79,79,1691,23.98,127.79,afe57f7a
SC van Schalkwyk,United States of America,2024,0,0,0,0.0,0.0,97b0e4ff
SCJ Broad,England,2006,0,0,0,0.0,0.0,eba6a852
SCJ Broad,England,2007,1,0,0,0.0,0.0,eba6a852
SCJ Broad,England,2007/08,3,1,1,1.0,100.0,eba6a852
SCJ Broad,England,2008,10,6,12,2.46,93.05,eba6a852
SCJ Broad,England,2008/09,11,6,12,2.46,93.05,eba6a852
SCJ Broad,England,2009,12,7,14,2.39,85.47,eba6a852
SCJ Broad,England,2009/10,18,10,36,8.28,119.83,eba6a852
SCJ Broad,England,2010,20,10,36,8.28,119.83,eba6a852
SCJ Broad,England,2011,29,11,36,7.52,108.94,eba6a852
SCJ Broad,England,2011/12,31,12,36,6.9,99.86,eba6a852
SCJ Broad,England,2012,34,14,44,7.05,98.29,eba6a852
SCJ Broad,England,2012/13,38,15,62,7.78,97.19,eba6a852
SCJ Broad,England,2013,46,19,71,6.62,93.95,eba6a852
SCJ Broad,England,2013/14,48,20,75,6.49,99.26,eba6a852
SD Hope,West Indies,2017/18,0,0,0,0.0,0.0,1fc6ef83
SD Hope,West Indies,2018/19,3,1,15,15.0,88.23,1fc6ef83
SD Hope,West Indies,2019/20,12,10,186,18.6,146.23,1fc6ef83
SD Hope,West Indies,2021/22,13,11,238,21.64,143.21,1fc6ef83
SD Hope,West Indies,2023,19,17,304,17.88,123.31,1fc6ef83
SD Hope,West Indies,2023/24,21,19,371,23.05,127.13,1fc6ef83
SD Hope,West Indies,2024,28,26,509,23.04,125.78,1fc6ef83
SD Hope,West Indies,2024/25,34,32,750,30.02,134.7,1fc6ef83
SD Outerbridge,Bermuda,2008,0,0,0,0.0,0.0,9295145b
SD Parry,England,2013/14,0,0,0,0.0,0.0,fdb8ed0d
SD Parry,England,2015/16,3,1,1,1.0,100.0,fdb8ed0d
SD Valjalo,Croatia,2022,0,0,0,0.0,0.0,62d3f506
SDJJ Dima,Mozambique,2019/20,0,0,0,0.0,0.0,b8b95e44
SDJJ Dima,Mozambique,2021/22,4,2,6,3.0,75.0,b8b95e44
SDJJ Dima,Mozambique,2022,8,5,16,3.2,51.43,b8b95e44
SE Aquilina,Malta,2019,0,0,0,0.0,0.0,019e740a
SE Aquilina,Malta,2019/20,2,2,4,2.0,30.76,019e740a
SE Aquilina,Malta,2020,4,4,22,5.5,68.32,019e740a
SE Aquilina,Malta,2021,7,5,26,5.2,66.08,019e740a
SE Aquilina,Malta,2021/22,15,6,30,5.0,77.29,019e740a
SE Bond,New Zealand,2005/06,0,0,0,0.0,0.0,4f629497
SE Bond,New Zealand,2006/07,2,1,8,8.0,200.0,4f629497
SE Bond,New Zealand,2007/08,3,2,8,4.0,100.0,4f629497
SE Bond,New Zealand,2009,9,6,19,3.17,89.74,4f629497
SE Bond,New Zealand,2009/10,11,6,19,3.17,89.74,4f629497
SE Bond,New Zealand,2010,15,8,21,2.63,92.31,4f629497
SE Findlay,West Indies,2008/09,0,0,0,0.0,0.0,6df8d190
SE Marsh,Australia,2008,0,0,0,0.0,0.0,508a1ea7
SE Marsh,Australia,2008/09,1,1,29,29.0,131.81,508a1ea7
SE Marsh,Australia,2011,3,3,53,17.67,105.47,508a1ea7
SE Marsh,Australia,2011/12,5,5,57,11.4,79.28,508a1ea7
SE Marsh,Australia,2012/13,8,8,108,13.5,93.01,508a1ea7
SE Marsh,Australia,2013,11,11,182,19.91,94.2,508a1ea7
SE Marsh,Australia,2015/16,13,13,223,20.0,97.73,508a1ea7
SE Rutherford,West Indies,2018/19,0,0,0,0.0,0.0,d014d5ac
SE Rutherford,West Indies,2019/20,1,1,2,2.0,33.33,d014d5ac
SE Rutherford,West Indies,2023/24,6,4,43,10.74,110.83,d014d5ac
SE Rutherford,West Indies,2024,12,10,212,24.58,143.74,d014d5ac
SE Rutherford,West Indies,2024/25,21,17,362,29.9,146.32,d014d5ac
SF Mire,Zimbabwe,2017/18,0,0,0,0.0,0.0,3300d23c
SF Mire,Zimbabwe,2018,2,2,36,18.0,138.46,3300d23c
SF Mire,Zimbabwe,2018/19,6,6,248,41.33,132.86,3300d23c
SF Mire,Zimbabwe,2019,7,7,249,35.57,118.64,3300d23c
SF Nhavotso,Mozambique,2021/22,0,0,0,0.0,0.0,8b6aebf7
SF Tiai,Samoa,2019,0,0,0,0.0,0.0,bf19d427
SF Tiai,Samoa,2022,4,3,21,7.0,95.45,bf19d427
SF Tiai,Samoa,2024,10,8,96,14.34,131.46,bf19d427
SG Borthwick,England,2011,0,0,0,0.0,0.0,51e1ed69
SG Diaby,Mali,2022/23,0,0,0,0.0,0.0,fe3e9880
SG Diaby,Mali,2023/24,6,4,50,16.66,113.63,fe3e9880
SG Whittingham,Scotland,2018,0,0,0,0.0,0.0,2d4465da
SH Johnson,Australia,2023/24,0,0,0,0.0,0.0,83c3e8e3
SH Obed,Vanuatu,2018/19,0,0,0,0.0,0.0,f49c401e
SH Obed,Vanuatu,2019,3,3,10,10.0,100.0,f49c401e
SH Obed,Vanuatu,2019/20,8,6,26,7.66,78.57,f49c401e
SH Obed,Vanuatu,2022,12,7,29,7.0,81.63,f49c401e
SH Obed,Vanuatu,2022/23,13,8,30,6.25,75.59,f49c401e
SH Obed,Vanuatu,2023,16,10,33,5.3,65.93,f49c401e
SH Obed,Vanuatu,2024,22,15,88,21.87,82.96,f49c401e
SHA Rance,New Zealand,2017/18,0,0,0,0.0,0.0,69c994e4
SHA Rance,New Zealand,2018/19,4,1,1,1.0,50.0,69c994e4
SHA Rance,New Zealand,2019,5,2,2,1.0,50.0,69c994e4
SHT Kandamby,Sri Lanka,2008/09,0,0,0,0.0,0.0,488b7e1b
SHT Kandamby,Sri Lanka,2009,3,3,11,3.66,61.11,488b7e1b
SHT Kandamby,Sri Lanka,2011,4,4,13,3.25,62.5,488b7e1b
SI Kamea,Papua New Guinea,2021/22,0,0,0,0.0,0.0,0730a707
SI Kamea,Papua New Guinea,2022,2,1,0,0.0,0.0,0730a707
SI Kamea,Papua New Guinea,2023,9,4,2,0.75,21.43,0730a707
SI Kamea,Papua New Guinea,2023/24,14,5,4,1.0,27.14,0730a707
SI Kamea,Papua New Guinea,2024,17,6,5,1.0,28.17,0730a707
SI Mahmood,England,2006,0,0,0,0.0,0.0,e97aefe2
SI Mahmood,England,2009/10,2,1,0,0.0,0.0,e97aefe2
SI de Saram,Sri Lanka,2008/09,0,0,0,0.0,0.0,054bf55d
SJ Baard,Namibia,2019,0,0,0,0.0,0.0,e8511411
SJ Baard,Namibia,2019/20,6,6,235,58.75,145.96,e8511411
SJ Baard,Namibia,2021,13,13,387,38.81,124.2,e8511411
SJ Baard,Namibia,2021/22,14,14,410,37.68,122.47,e8511411
SJ Baard,Namibia,2022,22,22,593,32.29,114.5,e8511411
SJ Baard,Namibia,2022/23,25,25,665,32.74,113.1,e8511411
SJ Benn,West Indies,2008,0,0,0,0.0,0.0,364ee2cf
SJ Benn,West Indies,2008/09,1,0,0,0.0,0.0,364ee2cf
SJ Benn,West Indies,2009,4,2,5,2.5,100.0,364ee2cf
SJ Benn,West Indies,2009/10,10,4,18,7.75,100.0,364ee2cf
SJ Benn,West Indies,2010,11,4,18,7.75,100.0,364ee2cf
SJ Benn,West Indies,2014/15,17,7,37,8.5,91.07,364ee2cf
SJ Benn,West Indies,2015/16,18,7,37,8.5,91.07,364ee2cf
SJ Harmison,England,2005,0,0,0,0.0,0.0,c16d2e28
SJ Harmison,England,2006,1,0,0,0.0,0.0,c16d2e28
SJ Hughes-Pinan,Spain,2024,0,0,0,0.0,0.0,ca72ea31
SJ Modani,United States of America,2021/22,0,0,0,0.0,0.0,290cba17
SJ Modani,United States of America,2022,2,2,77,38.5,140.0,290cba17
SJ Myburgh,Netherlands,2011/12,0,0,0,0.0,0.0,18261c22
SJ Myburgh,Netherlands,2013,4,4,73,18.25,100.0,18261c22
SJ Myburgh,Netherlands,2013/14,5,5,114,22.8,105.62,18261c22
SJ Myburgh,Netherlands,2015,16,16,377,23.56,128.67,18261c22
SJ Myburgh,Netherlands,2015/16,22,22,545,28.59,124.54,18261c22
SJ Myburgh,Netherlands,2016/17,27,26,636,27.69,124.3,18261c22
SJ Myburgh,Netherlands,2018/19,28,27,640,26.81,124.63,18261c22
SJ Myburgh,Netherlands,2019,30,29,698,26.96,122.1,18261c22
SJ Myburgh,Netherlands,2021/22,33,32,741,25.78,118.71,18261c22
SJ Myburgh,Netherlands,2022,35,34,763,24.91,117.89,18261c22
SJ Myburgh,Netherlands,2022/23,42,41,864,23.12,115.91,18261c22
SJ Patel,Czech Republic,2021,0,0,0,0.0,0.0,6a091f62
SJ Patel,Czech Republic,2022,3,1,0,0.0,0.0,6a091f62
SJS Smith,Scotland,2009/10,0,0,0,0.0,0.0,c5a864d7
SJS Smith,Scotland,2011/12,4,4,21,7.0,52.5,c5a864d7
SK Atai,Papua New Guinea,2019,0,0,0,0.0,0.0,a64e3b89
SK Atai,Papua New Guinea,2021/22,2,1,0,0.0,0.0,a64e3b89
SK Atai,Papua New Guinea,2022,12,9,58,7.36,107.4,a64e3b89
SK Raina,India,2006/07,0,0,0,0.0,0.0,1dc12ab9
SK Raina,India,2008/09,1,1,3,3.0,75.0,1dc12ab9
SK Raina,India,2009,4,4,99,36.75,116.04,1dc12ab9
SK Raina,India,2009/10,9,8,119,20.88,92.5,1dc12ab9
SK Raina,India,2010,11,10,149,19.7,104.0,1dc12ab9
SK Raina,India,2010/11,18,17,468,33.48,123.43,1dc12ab9
SK Raina,India,2011,19,18,509,33.9,126.47,1dc12ab9
SK Raina,India,2011/12,21,20,544,32.26,127.83,1dc12ab9
SK Raina,India,2012,25,22,597,31.73,127.16,1dc12ab9
SK Raina,India,2012/13,27,24,658,34.17,127.37,1dc12ab9
SK Raina,India,2013/14,36,32,840,34.73,128.03,1dc12ab9
SK Raina,India,2014,43,37,922,33.73,128.6,1dc12ab9
SK Raina,India,2015/16,44,38,947,33.5,128.51,1dc12ab9
SK Raina,India,2016/17,62,52,1203,30.22,127.37,1dc12ab9
SK Raina,India,2017/18,65,55,1307,30.46,127.69,1dc12ab9
SK Raina,India,2018,73,63,1499,29.64,129.4,1dc12ab9
SKDT Madusanka,Seychelles,2021/22,0,0,0,0.0,0.0,95c2d309
SKDT Madusanka,Seychelles,2022/23,6,6,145,29.0,93.54,95c2d309
SKDT Madusanka,Seychelles,2024/25,13,12,244,31.0,95.3,95c2d309
SKR Mallidi,Sweden,2024,0,0,0,0.0,0.0,74d82e24
SKS Gill,Luxembourg,2022,0,0,0,0.0,0.0,faef026c
SKS Gill,Luxembourg,2023,11,11,208,23.11,101.46,faef026c
SKS Gill,Luxembourg,2023/24,22,22,491,24.41,98.05,faef026c
SKS Gill,Luxembourg,2024,24,24,563,25.38,102.12,faef026c
SKW Kelly,Bermuda,2008,0,0,0,0.0,0.0,f0e58a83
SL Clephane,Czech Republic,2022,0,0,0,0.0,0.0,879095b0
SL Malinga,Sri Lanka,2006,0,0,0,0.0,0.0,a12e1d51
SL Malinga,Sri Lanka,2006/07,1,1,13,13.0,108.33,a12e1d51
SL Malinga,Sri Lanka,2007/08,2,2,40,20.0,125.22,a12e1d51
SL Malinga,Sri Lanka,2008/09,7,4,53,16.5,116.77,a12e1d51
SL Malinga,Sri Lanka,2009,8,4,53,16.5,116.77,a12e1d51
SL Malinga,Sri Lanka,2009/10,18,9,60,8.11,107.45,a12e1d51
SL Malinga,Sri Lanka,2010,20,9,60,8.11,107.45,a12e1d51
SL Malinga,Sri Lanka,2010/11,28,12,63,6.46,86.36,a12e1d51
SL Malinga,Sri Lanka,2011,29,12,63,6.46,86.36,a12e1d51
SL Malinga,Sri Lanka,2011/12,30,12,63,6.46,86.36,a12e1d51
SL Malinga,Sri Lanka,2012,31,13,64,6.04,83.56,a12e1d51
SL Malinga,Sri Lanka,2012/13,33,14,64,5.61,77.59,a12e1d51
SL Malinga,Sri Lanka,2013,43,15,69,5.57,74.98,a12e1d51
SL Malinga,Sri Lanka,2013/14,45,16,69,5.22,70.3,a12e1d51
SL Malinga,Sri Lanka,2014,56,17,69,4.91,66.16,a12e1d51
SL Malinga,Sri Lanka,2015,57,17,69,4.91,66.16,a12e1d51
SL Malinga,Sri Lanka,2015/16,59,17,69,4.91,66.16,a12e1d51
SL Malinga,Sri Lanka,2016/17,62,18,71,4.75,65.26,a12e1d51
SL Malinga,Sri Lanka,2017,67,21,73,4.21,60.02,a12e1d51
SL Malinga,Sri Lanka,2018/19,68,21,73,4.21,60.02,a12e1d51
SL Malinga,Sri Lanka,2019,73,25,92,4.3,65.62,a12e1d51
SL Malinga,Sri Lanka,2019/20,76,27,98,4.2,64.8,a12e1d51
SL Perera,Ghana,2019,0,0,0,0.0,0.0,9c33091b
SM Boland,Australia,2015/16,0,0,0,0.0,0.0,d167edd3
SM Boland,Australia,2016,2,0,0,0.0,0.0,d167edd3
SM Curran,England,2019/20,0,0,0,0.0,0.0,e94915e6
SM Curran,England,2020/21,5,3,35,11.66,152.17,e94915e6
SM Curran,England,2021,13,8,66,14.06,149.32,e94915e6
SM Curran,England,2022,16,10,91,13.75,157.92,e94915e6
SM Curran,England,2022/23,27,17,136,11.79,140.4,e94915e6
SM Curran,England,2023,38,24,180,10.49,121.58,e94915e6
SM Curran,England,2023/24,41,25,185,10.27,121.71,e94915e6
SM Curran,England,2024,46,28,260,11.85,121.85,e94915e6
SM Davies,England,2008/09,0,0,0,0.0,0.0,8fc65c2b
SM Davies,England,2010,1,1,27,27.0,128.57,8fc65c2b
SM Davies,England,2010/11,3,3,69,23.0,127.7,8fc65c2b
SM Dhakal,Nepal,2023/24,0,0,0,0.0,0.0,9db1b072
SM Harwood,Australia,2006/07,0,0,0,0.0,0.0,63bff7f9
SM Harwood,Australia,2008/09,1,0,0,0.0,0.0,63bff7f9
SM Katich,Australia,2004/05,0,0,0,0.0,0.0,fdedb37c
SM Katich,Australia,2005/06,1,1,30,30.0,120.0,fdedb37c
SM Nash,Samoa,2024,0,0,0,0.0,0.0,4f3a89ae
SM Pollock,South Africa,2005/06,0,0,0,0.0,0.0,88fccd6c
SM Pollock,South Africa,2006/07,3,3,26,8.66,118.18,88fccd6c
SM Pollock,South Africa,2007/08,4,3,26,8.66,118.18,88fccd6c
SM Sharif,Scotland,2011/12,0,0,0,0.0,0.0,f43dd8c2
SM Sharif,Scotland,2012/13,2,0,0,0.0,0.0,f43dd8c2
SM Sharif,Scotland,2013/14,3,0,0,0.0,0.0,f43dd8c2
SM Sharif,Scotland,2015,7,3,3,3.0,60.0,f43dd8c2
SM Sharif,Scotland,2015/16,14,5,37,8.6,92.66,f43dd8c2
SM Sharif,Scotland,2016/17,20,8,43,6.5,82.91,f43dd8c2
SM Sharif,Scotland,2018,24,10,65,9.6,95.66,f43dd8c2
SM Sharif,Scotland,2018/19,29,12,78,10.17,97.77,f43dd8c2
SM Sharif,Scotland,2019,32,13,86,10.0,102.56,f43dd8c2
SM Sharif,Scotland,2019/20,35,14,92,9.71,103.81,f43dd8c2
SM Sharif,Scotland,2021,42,18,123,11.0,108.29,f43dd8c2
SM Sharif,Scotland,2021/22,45,20,134,11.0,106.63,f43dd8c2
SM Sharif,Scotland,2022,53,24,151,12.0,112.47,f43dd8c2
SM Sharif,Scotland,2022/23,54,25,165,12.08,112.64,f43dd8c2
SM Sharif,Scotland,2023,57,25,165,12.08,112.64,f43dd8c2
SM Sharif,Scotland,2023/24,63,26,168,11.73,114.07,f43dd8c2
SM Sharif,Scotland,2024,65,28,175,11.39,108.87,f43dd8c2
SM Sharma,United Arab Emirates,2021/22,0,0,0,0.0,0.0,cec44e08
SM Sharma,United Arab Emirates,2022/23,1,0,0,0.0,0.0,cec44e08
SM Sharma,United Arab Emirates,2023/24,2,0,0,0.0,0.0,cec44e08
SM Tupou,Fiji,2022,0,0,0,0.0,0.0,a02b9f81
SM Tupou,Fiji,2022/23,6,6,83,13.83,93.25,a02b9f81
SM Warnakulasuriya,France,2023,0,0,0,0.0,0.0,8a5a8cf0
SMA Priyanjan,Sri Lanka,2017,0,0,0,0.0,0.0,fec50c96
SMA Priyanjan,Sri Lanka,2017/18,1,1,40,40.0,100.0,fec50c96
SMK Waththage,Czech Republic,2019,0,0,0,0.0,0.0,0fc88c2a
SMK Waththage,Czech Republic,2021,5,1,3,3.0,60.0,0fc88c2a
SMK Waththage,Czech Republic,2022,10,2,4,2.0,37.14,0fc88c2a
SMLD Samarakoon,Sri Lanka,2023,0,0,0,0.0,0.0,d28f4d1c
SMSM Senanayake,Sri Lanka,2012,0,0,0,0.0,0.0,4c4fa80b
SMSM Senanayake,Sri Lanka,2012/13,2,1,1,1.0,25.0,4c4fa80b
SMSM Senanayake,Sri Lanka,2013,3,1,1,1.0,25.0,4c4fa80b
SMSM Senanayake,Sri Lanka,2013/14,6,3,2,1.0,21.67,4c4fa80b
SMSM Senanayake,Sri Lanka,2014,16,7,32,17.57,90.91,4c4fa80b
SMSM Senanayake,Sri Lanka,2015/16,17,7,32,17.57,90.91,4c4fa80b
SMSM Senanayake,Sri Lanka,2016,22,10,43,13.4,78.64,4c4fa80b
SN Netravalkar,United States of America,2018/19,0,0,0,0.0,0.0,c8a3f688
SN Netravalkar,United States of America,2019,2,0,0,0.0,0.0,c8a3f688
SN Netravalkar,United States of America,2021/22,8,2,19,19.0,126.66,c8a3f688
SN Netravalkar,United States of America,2022,15,4,26,13.0,107.08,c8a3f688
SN Netravalkar,United States of America,2024,20,7,34,9.14,89.76,c8a3f688
SN Netravalkar,United States of America,2024/25,33,9,34,7.11,69.81,c8a3f688
SN Pathirana,Cyprus,2021/22,0,0,0,0.0,0.0,f4000a7d
SN Pathirana,Cyprus,2022,4,2,4,2.0,44.44,f4000a7d
SN Pathirana,Cyprus,2024,8,5,13,3.5,62.78,f4000a7d
SN Thakur,India,2017/18,0,0,0,0.0,0.0,1abb78f8
SN Thakur,India,2019/20,7,0,0,0.0,0.0,1abb78f8
SN Thakur,India,2020/21,15,2,42,42.0,182.6,1abb78f8
SN Thakur,India,2021/22,22,5,69,33.0,208.04,1abb78f8
SNJ O'Keefe,Australia,2010,0,0,0,0.0,0.0,3540beff
SNJ O'Keefe,Australia,2010/11,1,1,5,5.0,62.5,3540beff
SNJ O'Keefe,Australia,2011,3,2,6,3.0,56.25,3540beff
SNJ O'Keefe,Australia,2011/12,5,4,29,7.25,116.58,3540beff
SO Hetmyer,West Indies,2017/18,0,0,0,0.0,0.0,48a1d7b7
SO Hetmyer,West Indies,2018/19,2,1,7,7.0,233.33,48a1d7b7
SO Hetmyer,West Indies,2019,11,9,109,12.11,127.79,48a1d7b7
SO Hetmyer,West Indies,2019/20,14,12,116,9.96,117.72,48a1d7b7
SO Hetmyer,West Indies,2020/21,25,21,354,20.26,121.52,48a1d7b7
SO Hetmyer,West Indies,2021,27,23,379,19.59,116.99,48a1d7b7
SO Hetmyer,West Indies,2021/22,37,30,539,20.35,116.94,48a1d7b7
SO Hetmyer,West Indies,2022,42,35,666,21.98,118.38,48a1d7b7
SO Hetmyer,West Indies,2023,50,42,797,21.43,118.14,48a1d7b7
SO Hetmyer,West Indies,2023/24,55,46,899,21.79,118.82,48a1d7b7
SO Hetmyer,West Indies,2024,57,48,902,20.94,115.26,48a1d7b7
SO Ngoche,Kenya,2009/10,0,0,0,0.0,0.0,49118dc7
SO Ngoche,Kenya,2011/12,4,1,0,0.0,0.0,49118dc7
SO Ngoche,Kenya,2012/13,8,5,9,2.4,45.0,49118dc7
SO Ngoche,Kenya,2013,10,6,11,2.33,42.26,49118dc7
SO Ngoche,Kenya,2013/14,13,7,13,2.29,41.94,49118dc7
SO Ngoche,Kenya,2019,19,12,55,10.08,67.14,49118dc7
SO Ngoche,Kenya,2019/20,22,14,83,12.64,78.6,49118dc7
SO Ngoche,Kenya,2021,28,18,107,11.17,79.52,49118dc7
SO Ngoche,Kenya,2021/22,35,23,184,14.32,85.48,49118dc7
SO Ngoche,Kenya,2022,41,26,226,17.51,97.65,49118dc7
SO Ngoche,Kenya,2022/23,50,32,273,15.99,105.26,49118dc7
SO Ngoche,Kenya,2023,57,34,299,15.81,116.06,49118dc7
SO Ngoche,Kenya,2023/24,67,39,366,15.93,112.33,49118dc7
SO Ngoche,Kenya,2024,84,51,447,14.57,109.73,49118dc7
SO Ngoche,Kenya,2024/25,93,58,550,15.29,111.28,49118dc7
SO Olayinka,Nigeria,2021/22,0,0,0,0.0,0.0,0f8e08ad
SO Tikolo,Kenya,2007/08,0,0,0,0.0,0.0,00d69fa4
SO Tikolo,Kenya,2008,3,3,28,9.33,103.7,00d69fa4
SO Tikolo,Kenya,2009/10,7,7,108,15.43,93.6,00d69fa4
SO Tikolo,Kenya,2013/14,11,11,260,65.09,111.22,00d69fa4
SP Fleming,New Zealand,2004/05,0,0,0,0.0,0.0,eea6b7f1
SP Fleming,New Zealand,2005/06,1,1,18,18.0,138.46,eea6b7f1
SP Fleming,New Zealand,2006/07,3,3,55,18.33,123.23,eea6b7f1
SP Gauchan,Nepal,2013/14,0,0,0,0.0,0.0,2d8aae2f
SP Gauchan,Nepal,2014/15,3,1,0,0.0,0.0,2d8aae2f
SP Gauchan,Nepal,2015,4,2,5,2.5,10.0,2d8aae2f
SP Gomes,Portugal,2022,0,0,0,0.0,0.0,30acd4b7
SP Gomes,Portugal,2023,4,4,82,27.33,98.79,30acd4b7
SP Guzman,Panama,2021/22,0,0,0,0.0,0.0,37a1766e
SP Khakurel,Nepal,2013/14,0,0,0,0.0,0.0,9a6b71d1
SP Khakurel,Nepal,2014/15,3,3,86,28.66,104.87,9a6b71d1
SP Khakurel,Nepal,2015,4,4,88,21.99,84.9,9a6b71d1
SP Narine,West Indies,2011/12,0,0,0,0.0,0.0,9d430b40
SP Narine,West Indies,2012,2,1,2,2.0,50.0,9d430b40
SP Narine,West Indies,2012/13,5,1,2,2.0,50.0,9d430b40
SP Narine,West Indies,2013,16,4,10,6.5,112.5,9d430b40
SP Narine,West Indies,2013/14,18,6,38,9.0,133.33,9d430b40
SP Narine,West Indies,2014,29,11,63,16.27,122.13,9d430b40
SP Narine,West Indies,2015/16,32,12,63,14.92,111.95,9d430b40
SP Narine,West Indies,2016,34,13,86,15.54,115.14,9d430b40
SP Narine,West Indies,2016/17,36,14,95,15.07,116.1,9d430b40
SP Narine,West Indies,2017,39,16,126,15.13,120.04,9d430b40
SP Narine,West Indies,2019,48,20,147,13.15,113.53,9d430b40
SP Patil,United Arab Emirates,2013/14,0,0,0,0.0,0.0,f5c198fb
SP Patil,United Arab Emirates,2015,3,3,53,17.66,92.98,f5c198fb
SP Patil,United Arab Emirates,2015/16,6,6,98,16.33,87.39,f5c198fb
SP Terry,Ireland,2016,0,0,0,0.0,0.0,7f87204d
SPD Smith,Australia,2009/10,0,0,0,0.0,0.0,30a45b23
SPD Smith,Australia,2010,5,2,16,8.0,123.07,30a45b23
SPD Smith,Australia,2010/11,13,8,62,10.63,132.23,30a45b23
SPD Smith,Australia,2011,16,11,124,16.18,128.69,30a45b23
SPD Smith,Australia,2011/12,18,13,148,15.54,119.15,30a45b23
SPD Smith,Australia,2014/15,20,15,165,15.73,116.59,30a45b23
SPD Smith,Australia,2015,21,16,168,14.94,112.43,30a45b23
SPD Smith,Australia,2015/16,22,17,258,19.35,115.81,30a45b23
SPD Smith,Australia,2019/20,30,25,431,21.07,118.01,30a45b23
SPD Smith,Australia,2020,39,31,681,33.12,123.8,30a45b23
SPD Smith,Australia,2020/21,42,34,712,31.11,125.31,30a45b23
SPD Smith,Australia,2021/22,45,37,794,30.8,124.64,30a45b23
SPD Smith,Australia,2022,54,43,886,29.07,120.91,30a45b23
SPD Smith,Australia,2022/23,60,48,980,28.49,122.3,30a45b23
SPD Smith,Australia,2023/24,63,51,1008,27.64,120.99,30a45b23
SPS Shikongo,Namibia,2023/24,0,0,0,0.0,0.0,4043e3b0
SPS Shikongo,Namibia,2024,3,0,0,0.0,0.0,4043e3b0
SR Bhudia,Kenya,2019,0,0,0,0.0,0.0,e9173fb0
SR Bhudia,Kenya,2019/20,1,1,1,1.0,100.0,e9173fb0
SR Bhudia,Kenya,2022,4,3,4,1.33,46.67,e9173fb0
SR Bhudia,Kenya,2022/23,9,7,43,6.14,77.14,e9173fb0
SR Bhudia,Kenya,2023,15,9,90,10.0,101.78,e9173fb0
SR Bhudia,Kenya,2023/24,25,17,179,11.28,97.97,e9173fb0
SR Bhudia,Kenya,2024,29,20,237,12.48,99.09,e9173fb0
SR Bhudia,Kenya,2024/25,38,28,437,18.44,109.65,e9173fb0
SR Clark,Australia,2005/06,0,0,0,0.0,0.0,a3bfec5d
SR Clark,Australia,2007/08,2,0,0,0.0,0.0,a3bfec5d
SR Mohan,Seychelles,2021/22,0,0,0,0.0,0.0,58533699
SR Mohan,Seychelles,2022/23,6,5,29,9.66,55.76,58533699
SR Mohan,Seychelles,2024/25,10,7,49,12.61,77.92,58533699
SR Mukkamalla,United States of America,2024,0,0,0,0.0,0.0,156d0ea2
SR Mukkamalla,United States of America,2024/25,6,6,214,35.66,149.65,156d0ea2
SR Patel,England,2011,0,0,0,0.0,0.0,18fac429
SR Patel,England,2011/12,4,3,27,13.5,100.0,18fac429
SR Patel,England,2012,8,7,77,12.93,101.17,18fac429
SR Patel,England,2012/13,11,8,81,11.81,95.66,18fac429
SR Rocket,Seychelles,2021/22,0,0,0,0.0,0.0,ee3bfb9b
SR Rocket,Seychelles,2022/23,6,3,6,2.0,46.15,ee3bfb9b
SR Rocket,Seychelles,2024/25,13,6,12,2.5,46.15,ee3bfb9b
SR Taylor,United States of America,2018/19,0,0,0,0.0,0.0,a9231c3f
SR Taylor,United States of America,2019,2,2,121,60.5,153.16,a9231c3f
SR Taylor,United States of America,2021/22,8,8,265,36.72,122.67,a9231c3f
SR Taylor,United States of America,2022,14,11,335,36.25,138.16,a9231c3f
SR Taylor,United States of America,2024,19,16,568,43.13,144.85,a9231c3f
SR Tendulkar,India,2006/07,0,0,0,0.0,0.0,d2c2b2d5
