Player,Country,Season,Cumulative Mat,Cumulative Inns,Cumulative Dis,Cumulative Ct,Cumulative St,Cumulative D/I,player_id
M Beitaki,Fiji,2024,10,10.0,7.0,6.0,1.0,0.7,3d29b5fc
M Bhanuka,Sri Lanka,2019/20,0,0.0,0.0,0.0,0.0,0.0,684d21d7
M Bhanuka,Sri Lanka,2021,2,2.0,2.0,2.0,0.0,1.0,684d21d7
M Brasier,Finland,2022,0,0.0,0.0,0.0,0.0,0.0,fda4150a
M Brasier,Finland,2023,1,1.0,0.0,0.0,0.0,0.0,fda4150a
M Breban,Guernsey,2020,0,0.0,0.0,0.0,0.0,0.0,52a0b3ed
M Campopiano,Italy,2022,0,0.0,0.0,0.0,0.0,0.0,26d80a9d
M Campopiano,Italy,2022/23,5,5.0,0.0,0.0,0.0,0.0,26d80a9d
M Campopiano,Italy,2023,9,9.0,3.0,3.0,0.0,0.33,26d80a9d
M Campopiano,Italy,2024,14,14.0,7.0,7.0,0.0,0.5,26d80a9d
M Choamba,Malawi,2021/22,0,0.0,0.0,0.0,0.0,0.0,5570c4c1
M Choamba,Malawi,2022,2,2.0,0.0,0.0,0.0,0.0,5570c4c1
M Choamba,Malawi,2022/23,5,5.0,2.0,2.0,0.0,0.4,5570c4c1
M Choamba,Malawi,2023/24,12,12.0,4.0,4.0,0.0,0.33,5570c4c1
M Choamba,Malawi,2024,17,17.0,6.0,6.0,0.0,0.35,5570c4c1
M Choamba,Malawi,2024/25,27,27.0,8.0,8.0,0.0,0.3,5570c4c1
M Coetzee,Hong Kong,2023/24,0,0.0,0.0,0.0,0.0,0.0,3f149080
M Coetzee,Hong Kong,2024,16,15.0,7.0,7.0,0.0,0.47,3f149080
M Cohen,Israel,2022,0,0.0,0.0,0.0,0.0,0.0,fc75bbba
M Cope,Luxembourg,2019,0,0.0,0.0,0.0,0.0,0.0,c83c594d
M Cope,Luxembourg,2020,2,2.0,0.0,0.0,0.0,0.0,c83c594d
M Cope,Luxembourg,2021,6,6.0,1.0,1.0,0.0,0.17,c83c594d
M Cope,Luxembourg,2024,10,10.0,6.0,6.0,0.0,0.6,c83c594d
M Dale-Bradley,Guernsey,2023,0,0.0,0.0,0.0,0.0,0.0,62b2aa65
M Dale-Bradley,Guernsey,2024,2,2.0,0.0,0.0,0.0,0.0,62b2aa65
M Dixit,Luxembourg,2019,0,0.0,0.0,0.0,0.0,0.0,d85d52c2
M Dixit,Luxembourg,2020,3,3.0,0.0,0.0,0.0,0.0,d85d52c2
M Dixit,Luxembourg,2021,5,5.0,1.0,1.0,0.0,0.2,d85d52c2
M Dixit,Luxembourg,2022,10,10.0,1.0,1.0,0.0,0.1,d85d52c2
M Dixit,Luxembourg,2023,17,17.0,7.0,7.0,0.0,0.41,d85d52c2
M Dixit,Luxembourg,2023/24,26,26.0,7.0,7.0,0.0,0.27,d85d52c2
M Faheem,Thailand,2019,0,0.0,0.0,0.0,0.0,0.0,7fc8bb18
M Faheem,Thailand,2019/20,4,4.0,1.0,1.0,0.0,0.25,7fc8bb18
M Faraz Akram,Zimbabwe,2020/21,0,0.0,0.0,0.0,0.0,0.0,38214163
M Faraz Akram,Zimbabwe,2023/24,2,2.0,0.0,0.0,0.0,0.0,38214163
M Faraz Akram,Zimbabwe,2024,4,4.0,0.0,0.0,0.0,0.0,38214163
M Fontaine,Hungary,2021,0,0.0,0.0,0.0,0.0,0.0,1339f52a
M Fontaine,Hungary,2022,1,1.0,0.0,0.0,0.0,0.0,1339f52a
M Fontaine,Hungary,2023,5,5.0,0.0,0.0,0.0,0.0,1339f52a
M Fontaine,Hungary,2024,7,7.0,1.0,1.0,0.0,0.14,1339f52a
M Gherasim,Romania,2020/21,0,0.0,0.0,0.0,0.0,0.0,692d4cbe
M Gherasim,Romania,2022,2,2.0,0.0,0.0,0.0,0.0,692d4cbe
M Gogev,Bulgaria,2024,0,0.0,0.0,0.0,0.0,0.0,995fd3b2
M Gouws,Gibraltar,2022,0,0.0,0.0,0.0,0.0,0.0,018f6488
M Gouws,Gibraltar,2024,9,9.0,1.0,1.0,0.0,0.11,018f6488
M Grzinic,Croatia,2024,0,0.0,0.0,0.0,0.0,0.0,58fba7cb
M Jansen,South Africa,2022,0,0.0,0.0,0.0,0.0,0.0,81c36ee9
M Jansen,South Africa,2022/23,1,1.0,0.0,0.0,0.0,0.0,81c36ee9
M Jansen,South Africa,2023/24,2,2.0,0.0,0.0,0.0,0.0,81c36ee9
M Jansen,South Africa,2024,4,4.0,3.0,3.0,0.0,0.75,81c36ee9
M Jele,Eswatini,2021/22,0,0.0,0.0,0.0,0.0,0.0,1a8cedc8
M Jele,Eswatini,2022,0,0.0,0.0,0.0,0.0,0.0,1a8cedc8
M Jele,Eswatini,2022/23,6,6.0,1.0,1.0,0.0,0.17,1a8cedc8
M Jele,Eswatini,2023,13,12.0,1.0,1.0,0.0,0.08,1a8cedc8
M Jele,Eswatini,2023/24,16,15.0,2.0,2.0,0.0,0.13,1a8cedc8
M Jenkinson,Finland,2022,0,0.0,0.0,0.0,0.0,0.0,68f7caf9
M Jenkinson,Finland,2023,4,4.0,1.0,1.0,0.0,0.25,68f7caf9
M Jobarteh,Gambia,2022/23,0,0.0,0.0,0.0,0.0,0.0,4a2ce060
M Jobarteh,Gambia,2023/24,7,7.0,4.0,4.0,0.0,0.57,4a2ce060
M Jobarteh,Gambia,2024/25,9,9.0,4.0,4.0,0.0,0.44,4a2ce060
M Jukic,Croatia,2022,0,0.0,0.0,0.0,0.0,0.0,8fcebe83
M Kadyan,Bulgaria,2021,0,0.0,0.0,0.0,0.0,0.0,c7aae1f0
M Kadyan,Bulgaria,2022,2,2.0,0.0,0.0,0.0,0.0,c7aae1f0
M Kartik,India,2007/08,0,0.0,0.0,0.0,0.0,0.0,abfeb126
M Klinger,Australia,2016/17,0,0.0,0.0,0.0,0.0,0.0,b970a03f
M Koli,Romania,2022,0,0.0,0.0,0.0,0.0,0.0,eb0f2802
M Koli,Romania,2023,4,4.0,0.0,0.0,0.0,0.0,eb0f2802
M Koli,Romania,2024,13,13.0,1.0,1.0,0.0,0.08,eb0f2802
M Kpaka,Sierra Leone,2021/22,0,0.0,0.0,0.0,0.0,0.0,c381cec5
M Kpaka,Sierra Leone,2022/23,7,7.0,5.0,5.0,0.0,0.71,c381cec5
M Kpaka,Sierra Leone,2023/24,11,11.0,5.0,5.0,0.0,0.45,c381cec5
M Kristensen,Denmark,2023,0,0.0,0.0,0.0,0.0,0.0,1e50426a
M Kyriacou,Cyprus,2021/22,0,0.0,0.0,0.0,0.0,0.0,9818cc88
M Labuschagne,Australia,2021/22,0,0.0,0.0,0.0,0.0,0.0,fa433be6
M Leporoporo,Lesotho,2021/22,0,0.0,0.0,0.0,0.0,0.0,e7a0cb9a
M Leporoporo,Lesotho,2023/24,4,4.0,0.0,0.0,0.0,0.0,e7a0cb9a
M Levitt,Netherlands,2023/24,0,0.0,0.0,0.0,0.0,0.0,6a71ba3a
M Levitt,Netherlands,2024,5,5.0,1.0,1.0,0.0,0.2,6a71ba3a
M Machado,Portugal,2023,0,0.0,0.0,0.0,0.0,0.0,fd34bcb0
M Magagula,Eswatini,2021/22,0,0.0,0.0,0.0,0.0,0.0,7a787b98
M Magagula,Eswatini,2022,0,0.0,0.0,0.0,0.0,0.0,7a787b98
M Magagula,Eswatini,2022/23,6,6.0,0.0,0.0,0.0,0.0,7a787b98
M Magagula,Eswatini,2023/24,13,12.0,0.0,0.0,0.0,0.0,7a787b98
M Malle,Mali,2022/23,0,0.0,0.0,0.0,0.0,0.0,e15c6692
M Malle,Mali,2023/24,3,2.0,0.0,0.0,0.0,0.0,e15c6692
M Malle,Mali,2024,5,4.0,1.0,1.0,0.0,0.25,e15c6692
M Manivannan,Cayman Islands,2023/24,0,0.0,0.0,0.0,0.0,0.0,e5b16284
M Markande,India,2018/19,0,0.0,0.0,0.0,0.0,0.0,a9fd84fb
M Martin,Switzerland,2021/22,0,0.0,0.0,0.0,0.0,0.0,4d9e5ec8
M Montgomery,Germany,2023,0,0.0,0.0,0.0,0.0,0.0,7671203a
M Mooketsi,Botswana,2019,0,0.0,0.0,0.0,0.0,0.0,008a024c
M Mooketsi,Botswana,2021/22,7,7.0,1.0,1.0,0.0,0.14,008a024c
M Mooketsi,Botswana,2022,11,11.0,2.0,2.0,0.0,0.18,008a024c
M Mooketsi,Botswana,2022/23,15,15.0,4.0,4.0,0.0,0.27,008a024c
M Mooketsi,Botswana,2023,22,21.0,5.0,5.0,0.0,0.24,008a024c
M Mooketsi,Botswana,2023/24,34,33.0,8.0,8.0,0.0,0.24,008a024c
M Morkel,South Africa,2007/08,0,0.0,0.0,0.0,0.0,0.0,5bb5a915
M Morkel,South Africa,2008/09,6,6.0,0.0,0.0,0.0,0.0,5bb5a915
M Morkel,South Africa,2009,8,8.0,0.0,0.0,0.0,0.0,5bb5a915
M Morkel,South Africa,2010,9,9.0,1.0,1.0,0.0,0.11,5bb5a915
M Morkel,South Africa,2010/11,14,14.0,1.0,1.0,0.0,0.07,5bb5a915
M Morkel,South Africa,2011/12,17,17.0,1.0,1.0,0.0,0.06,5bb5a915
M Morkel,South Africa,2012,22,22.0,2.0,2.0,0.0,0.09,5bb5a915
M Morkel,South Africa,2012/13,24,24.0,3.0,3.0,0.0,0.13,5bb5a915
M Morkel,South Africa,2013,31,31.0,4.0,4.0,0.0,0.13,5bb5a915
M Morkel,South Africa,2013/14,34,34.0,4.0,4.0,0.0,0.12,5bb5a915
M Morkel,South Africa,2015,38,38.0,4.0,4.0,0.0,0.11,5bb5a915
M Morkel,South Africa,2017,39,39.0,5.0,5.0,0.0,0.13,5bb5a915
M Mosehle,South Africa,2016/17,0,0.0,0.0,0.0,0.0,0.0,8836fcac
M Mosehle,South Africa,2017,3,3.0,4.0,3.0,1.0,1.33,8836fcac
M Mosehle,South Africa,2017/18,6,6.0,5.0,4.0,1.0,0.83,8836fcac
M Mwamadi,Malawi,2019/20,0,0.0,0.0,0.0,0.0,0.0,00029c30
M Mwamadi,Malawi,2021/22,3,3.0,1.0,1.0,0.0,0.33,00029c30
M Mwamadi,Malawi,2022,9,9.0,1.0,1.0,0.0,0.11,00029c30
M Nasim Baras,Afghanistan,2015/16,0,0.0,0.0,0.0,0.0,0.0,cecfd092
M Ntini,South Africa,2005/06,0,0.0,0.0,0.0,0.0,0.0,20a941bb
M Ntini,South Africa,2007/08,2,2.0,0.0,0.0,0.0,0.0,20a941bb
M Ntini,South Africa,2008/09,8,8.0,0.0,0.0,0.0,0.0,20a941bb
M Ntini,South Africa,2010/11,9,9.0,1.0,1.0,0.0,0.11,20a941bb
M Ozturk,Turkey,2022,0,0.0,0.0,0.0,0.0,0.0,d62f04f5
M Ozturk,Turkey,2023,4,4.0,1.0,1.0,0.0,0.25,d62f04f5
M Ozturk,Turkey,2024,8,7.0,1.0,1.0,0.0,0.14,d62f04f5
M Pathirana,Sri Lanka,2022,0,0.0,0.0,0.0,0.0,0.0,64839cb3
M Pathirana,Sri Lanka,2023/24,1,1.0,0.0,0.0,0.0,0.0,64839cb3
M Pathirana,Sri Lanka,2024,6,6.0,1.0,1.0,0.0,0.17,64839cb3
M Pathirana,Sri Lanka,2024/25,12,12.0,2.0,2.0,0.0,0.17,64839cb3
M Podosky,Philippines,2021/22,0,0.0,0.0,0.0,0.0,0.0,c46999c7
M Podosky,Philippines,2023,5,5.0,0.0,0.0,0.0,0.0,c46999c7
M Podosky,Philippines,2023/24,11,11.0,3.0,3.0,0.0,0.27,c46999c7
M Podosky,Philippines,2024,17,17.0,4.0,4.0,0.0,0.24,c46999c7
M Prasanna,Romania,2023,0,0.0,0.0,0.0,0.0,0.0,1b8c2b54
M Prasidh Krishna,India,2023,0,0.0,0.0,0.0,0.0,0.0,85e0cf10
M Prasidh Krishna,India,2023/24,2,2.0,0.0,0.0,0.0,0.0,85e0cf10
M Pushpakumara,Sri Lanka,2009/10,0,0.0,0.0,0.0,0.0,0.0,af2a0740
M Raikes,Gibraltar,2024,0,0.0,0.0,0.0,0.0,0.0,a9b998d9
M Sarenac,Serbia,2019/20,0,0.0,0.0,0.0,0.0,0.0,f5ba4611
M Sarenac,Serbia,2021,2,2.0,1.0,1.0,0.0,0.5,f5ba4611
M Sarenac,Serbia,2022,6,6.0,1.0,1.0,0.0,0.17,f5ba4611
M Sarenac,Serbia,2023,15,15.0,2.0,2.0,0.0,0.13,f5ba4611
M Sarenac,Serbia,2023/24,17,16.0,2.0,2.0,0.0,0.13,f5ba4611
M Sarenac,Serbia,2024,19,18.0,2.0,2.0,0.0,0.11,f5ba4611
M Sedgwick,Estonia,2021/22,0,0.0,0.0,0.0,0.0,0.0,82fc5e8d
M Sert,Turkey,2019,0,0.0,0.0,0.0,0.0,0.0,f32cbd5b
M Shahbaz Butt,Norway,2022,0,0.0,0.0,0.0,0.0,0.0,5ef3c310
M Shahbaz Butt,Norway,2023,5,5.0,5.0,5.0,0.0,1.0,5ef3c310
M Shumba,Zimbabwe,2020/21,0,0.0,0.0,0.0,0.0,0.0,6766ca00
M Shumba,Zimbabwe,2021,2,2.0,0.0,0.0,0.0,0.0,6766ca00
M Shumba,Zimbabwe,2022,12,12.0,5.0,5.0,0.0,0.42,6766ca00
M Shumba,Zimbabwe,2022/23,23,23.0,13.0,13.0,0.0,0.57,6766ca00
M Sidibe,Mali,2022/23,0,0.0,0.0,0.0,0.0,0.0,78091b14
M Simmons,Bermuda,2019,0,0.0,0.0,0.0,0.0,0.0,b561eea1
M Simmons,Bermuda,2021/22,2,2.0,0.0,0.0,0.0,0.0,b561eea1
M Simpson-Parker,Austria,2019,0,0.0,0.0,0.0,0.0,0.0,fecd828e
M Simpson-Parker,Austria,2021,3,3.0,1.0,1.0,0.0,0.33,fecd828e
M Simpson-Parker,Austria,2022,10,10.0,3.0,3.0,0.0,0.3,fecd828e
M Simpson-Parker,Austria,2023,25,25.0,14.0,13.0,1.0,0.56,fecd828e
M Simpson-Parker,Austria,2024,33,33.0,16.0,15.0,1.0,0.48,fecd828e
M Sohel Patel,Panama,2019,0,0.0,0.0,0.0,0.0,0.0,40a5bcf9
M Sohel Patel,Panama,2021/22,2,2.0,0.0,0.0,0.0,0.0,40a5bcf9
M Sohel Patel,Panama,2022/23,7,7.0,0.0,0.0,0.0,0.0,40a5bcf9
M Sohel Patel,Panama,2023/24,11,11.0,1.0,1.0,0.0,0.09,40a5bcf9
M Spoors,Canada,2021/22,0,0.0,0.0,0.0,0.0,0.0,da4a1e46
M Spoors,Canada,2022/23,5,5.0,0.0,0.0,0.0,0.0,da4a1e46
M Stanikzai,Switzerland,2024,0,0.0,0.0,0.0,0.0,0.0,ad8d5827
M Stoman,Portugal,2021,0,0.0,0.0,0.0,0.0,0.0,27aec396
M Taniyama,Japan,2022/23,0,0.0,0.0,0.0,0.0,0.0,cbd91942
M Taniyama,Japan,2023,5,5.0,3.0,3.0,0.0,0.6,cbd91942
M Taniyama,Japan,2023/24,11,11.0,6.0,6.0,0.0,0.55,cbd91942
M Taniyama,Japan,2024,18,18.0,6.0,6.0,0.0,0.33,cbd91942
M Taylor,Bahamas,2021/22,0,0.0,0.0,0.0,0.0,0.0,92075cdc
M Taylor,Bahamas,2022,6,6.0,2.0,2.0,0.0,0.33,92075cdc
M Taylor,Bahamas,2022/23,11,11.0,4.0,4.0,0.0,0.36,92075cdc
M Theekshana,Sri Lanka,2021,0,0.0,0.0,0.0,0.0,0.0,f24c6701
M Theekshana,Sri Lanka,2021/22,3,3.0,1.0,1.0,0.0,0.33,f24c6701
M Theekshana,Sri Lanka,2022,15,15.0,4.0,4.0,0.0,0.27,f24c6701
M Theekshana,Sri Lanka,2022/23,24,24.0,7.0,7.0,0.0,0.29,f24c6701
M Theekshana,Sri Lanka,2023/24,38,38.0,9.0,9.0,0.0,0.24,f24c6701
M Theekshana,Sri Lanka,2024,46,46.0,12.0,12.0,0.0,0.26,f24c6701
M Theekshana,Sri Lanka,2024/25,52,52.0,14.0,14.0,0.0,0.27,f24c6701
M Thurgate,Japan,2023/24,0,0.0,0.0,0.0,0.0,0.0,98aaa3f3
M Vaik,Estonia,2021/22,0,0.0,0.0,0.0,0.0,0.0,5335c5a7
M Vaik,Estonia,2022,6,6.0,2.0,2.0,0.0,0.33,5335c5a7
M Vaik,Estonia,2024,11,11.0,5.0,5.0,0.0,0.45,5335c5a7
M Vandrasi,Czech Republic,2024,0,0.0,0.0,0.0,0.0,0.0,e82543d5
M Vijay,India,2010,0,0.0,0.0,0.0,0.0,0.0,4b57e452
M Vijay,India,2010/11,6,6.0,3.0,3.0,0.0,0.5,4b57e452
M Vijay,India,2015,7,7.0,3.0,3.0,0.0,0.43,4b57e452
M Vivekanandan,Mongolia,2024,0,0.0,0.0,0.0,0.0,0.0,c4e205e4
M Walker,Bermuda,2023/24,0,0.0,0.0,0.0,0.0,0.0,6f79d514
M Whelan,Gibraltar,2022,0,0.0,0.0,0.0,0.0,0.0,d613f046
M Whelan,Gibraltar,2023,9,9.0,2.0,2.0,0.0,0.22,d613f046
M Whelan,Gibraltar,2024,11,11.0,2.0,2.0,0.0,0.18,d613f046
M Worndl,Czech Republic,2024,0,0.0,0.0,0.0,0.0,0.0,e8d1c172
M Yunusu Issa,Tanzania,2022,0,0.0,0.0,0.0,0.0,0.0,bbab35a3
M Yunusu Issa,Tanzania,2022/23,1,1.0,0.0,0.0,0.0,0.0,bbab35a3
M Yunusu Issa,Tanzania,2023,19,17.0,7.0,7.0,0.0,0.41,bbab35a3
M Yunusu Issa,Tanzania,2023/24,31,29.0,11.0,11.0,0.0,0.38,bbab35a3
M Yunusu Issa,Tanzania,2024,39,37.0,14.0,14.0,0.0,0.38,bbab35a3
M Zondeki,South Africa,2005/06,0,0.0,0.0,0.0,0.0,0.0,9b75e4f1
M de Lange,South Africa,2011/12,0,0.0,0.0,0.0,0.0,0.0,d4eef961
M de Lange,South Africa,2014/15,2,2.0,0.0,0.0,0.0,0.0,d4eef961
M de Lange,South Africa,2015/16,5,5.0,1.0,1.0,0.0,0.2,d4eef961
M van Lingen,Namibia,2021/22,0,0.0,0.0,0.0,0.0,0.0,7eb36269
M van Lingen,Namibia,2022,8,8.0,4.0,4.0,0.0,0.5,7eb36269
M van Lingen,Namibia,2022/23,10,10.0,4.0,4.0,0.0,0.4,7eb36269
M van Lingen,Namibia,2023/24,13,13.0,6.0,6.0,0.0,0.46,7eb36269
M van Lingen,Namibia,2024,27,27.0,12.0,12.0,0.0,0.44,7eb36269
MA Aponso,Sri Lanka,2017/18,0,0.0,0.0,0.0,0.0,0.0,e2ee90d9
MA Aponso,Sri Lanka,2018/19,2,2.0,0.0,0.0,0.0,0.0,e2ee90d9
MA Baig,Malawi,2019/20,0,0.0,0.0,0.0,0.0,0.0,89394502
MA Baig,Malawi,2021/22,7,7.0,4.0,4.0,0.0,0.57,89394502
MA Baig,Malawi,2022,13,13.0,5.0,5.0,0.0,0.38,89394502
MA Baig,Malawi,2022/23,16,16.0,6.0,6.0,0.0,0.38,89394502
MA Baig,Malawi,2023,23,23.0,7.0,7.0,0.0,0.3,89394502
MA Baig,Malawi,2023/24,26,26.0,8.0,8.0,0.0,0.31,89394502
MA Baig,Malawi,2024,31,31.0,9.0,9.0,0.0,0.29,89394502
MA Baig,Malawi,2024/25,36,36.0,11.0,11.0,0.0,0.31,89394502
MA Carberry,England,2014,0,0.0,0.0,0.0,0.0,0.0,8305580c
MA Jones,Scotland,2022,0,0.0,0.0,0.0,0.0,0.0,05f96194
MA Jones,Scotland,2022/23,1,1.0,0.0,0.0,0.0,0.0,05f96194
MA Jones,Scotland,2024,4,4.0,2.0,2.0,0.0,0.5,05f96194
MA Leask,Scotland,2013,0,0.0,0.0,0.0,0.0,0.0,28131839
MA Leask,Scotland,2013/14,1,1.0,0.0,0.0,0.0,0.0,28131839
MA Leask,Scotland,2015,3,3.0,0.0,0.0,0.0,0.0,28131839
MA Leask,Scotland,2015/16,10,8.0,3.0,3.0,0.0,0.38,28131839
MA Leask,Scotland,2016/17,13,11.0,6.0,6.0,0.0,0.55,28131839
MA Leask,Scotland,2018,14,12.0,6.0,6.0,0.0,0.5,28131839
MA Leask,Scotland,2018/19,20,18.0,9.0,9.0,0.0,0.5,28131839
MA Leask,Scotland,2019,23,21.0,14.0,14.0,0.0,0.67,28131839
MA Leask,Scotland,2019/20,27,25.0,15.0,15.0,0.0,0.6,28131839
MA Leask,Scotland,2021,31,29.0,18.0,18.0,0.0,0.62,28131839
MA Leask,Scotland,2021/22,34,32.0,19.0,19.0,0.0,0.59,28131839
MA Leask,Scotland,2022,43,41.0,21.0,21.0,0.0,0.51,28131839
MA Leask,Scotland,2022/23,45,43.0,22.0,22.0,0.0,0.51,28131839
MA Leask,Scotland,2023,48,46.0,23.0,23.0,0.0,0.5,28131839
MA Leask,Scotland,2023/24,54,52.0,25.0,25.0,0.0,0.48,28131839
MA Leask,Scotland,2024,57,55.0,25.0,25.0,0.0,0.45,28131839
MA Ouma,Kenya,2007/08,0,0.0,0.0,0.0,0.0,0.0,0939c670
MA Ouma,Kenya,2008,2,2.0,0.0,0.0,0.0,0.0,0939c670
MA Ouma,Kenya,2009/10,6,6.0,2.0,0.0,2.0,0.33,0939c670
MA Ouma,Kenya,2011/12,10,10.0,6.0,4.0,2.0,0.6,0939c670
MA Ouma,Kenya,2012/13,11,11.0,6.0,4.0,2.0,0.55,0939c670
MA Ouma,Kenya,2013,13,13.0,7.0,5.0,2.0,0.54,0939c670
MA Ouma,Kenya,2013/14,17,17.0,11.0,8.0,3.0,0.65,0939c670
MA Parker,Scotland,2011/12,0,0.0,0.0,0.0,0.0,0.0,4d0055a0
MA Starc,Australia,2012,0,0.0,0.0,0.0,0.0,0.0,3fb19989
MA Starc,Australia,2012/13,2,2.0,0.0,0.0,0.0,0.0,3fb19989
MA Starc,Australia,2013/14,10,10.0,1.0,1.0,0.0,0.1,3fb19989
MA Starc,Australia,2014/15,18,18.0,3.0,3.0,0.0,0.17,3fb19989
MA Starc,Australia,2015,19,19.0,4.0,4.0,0.0,0.21,3fb19989
MA Starc,Australia,2016,20,20.0,4.0,4.0,0.0,0.2,3fb19989
MA Starc,Australia,2018/19,22,22.0,6.0,6.0,0.0,0.27,3fb19989
MA Starc,Australia,2019/20,23,23.0,6.0,6.0,0.0,0.26,3fb19989
MA Starc,Australia,2020,31,31.0,10.0,10.0,0.0,0.32,3fb19989
MA Starc,Australia,2020/21,34,34.0,11.0,11.0,0.0,0.32,3fb19989
MA Starc,Australia,2021,35,35.0,11.0,11.0,0.0,0.31,3fb19989
MA Starc,Australia,2021/22,41,41.0,13.0,13.0,0.0,0.32,3fb19989
MA Starc,Australia,2022,50,50.0,14.0,14.0,0.0,0.28,3fb19989
MA Starc,Australia,2022/23,51,51.0,14.0,14.0,0.0,0.27,3fb19989
MA Starc,Australia,2023/24,58,58.0,15.0,15.0,0.0,0.26,3fb19989
MA Starc,Australia,2024,60,60.0,18.0,18.0,0.0,0.3,3fb19989
MA Wood,England,2015,0,0.0,0.0,0.0,0.0,0.0,8d92a2c3
MA Wood,England,2017,1,1.0,0.0,0.0,0.0,0.0,8d92a2c3
MA Wood,England,2017/18,2,2.0,0.0,0.0,0.0,0.0,8d92a2c3
MA Wood,England,2018/19,4,4.0,0.0,0.0,0.0,0.0,8d92a2c3
MA Wood,England,2019/20,5,5.0,0.0,0.0,0.0,0.0,8d92a2c3
MA Wood,England,2020,8,8.0,0.0,0.0,0.0,0.0,8d92a2c3
MA Wood,England,2020/21,11,11.0,0.0,0.0,0.0,0.0,8d92a2c3
MA Wood,England,2021,15,15.0,0.0,0.0,0.0,0.0,8d92a2c3
MA Wood,England,2021/22,17,17.0,0.0,0.0,0.0,0.0,8d92a2c3
MA Wood,England,2022,19,19.0,0.0,0.0,0.0,0.0,8d92a2c3
MA Wood,England,2022/23,21,21.0,2.0,2.0,0.0,0.1,8d92a2c3
MA Wood,England,2024,28,28.0,3.0,3.0,0.0,0.11,8d92a2c3
MB Kruger,Namibia,2023/24,0,0.0,0.0,0.0,0.0,0.0,c51add25
MB Kruger,Namibia,2024,7,6.0,1.0,1.0,0.0,0.17,c51add25
MB Tambe,Finland,2021,0,0.0,0.0,0.0,0.0,0.0,1c1bb0d5
MB Tambe,Finland,2022,4,4.0,3.0,3.0,0.0,0.75,1c1bb0d5
MB Tambe,Finland,2023,14,14.0,7.0,7.0,0.0,0.5,1c1bb0d5
MB Tambe,Finland,2024,18,18.0,10.0,10.0,0.0,0.56,1c1bb0d5
MB van Schelven,Netherlands,2015,0,0.0,0.0,0.0,0.0,0.0,aef2982e
MBS Jonkman,Netherlands,2009/10,0,0.0,0.0,0.0,0.0,0.0,74ef405a
MC Bascombe,West Indies,2011,0,0.0,0.0,0.0,0.0,0.0,f467d746
MC Henriques,Australia,2008/09,0,0.0,0.0,0.0,0.0,0.0,32198ae0
MC Henriques,Australia,2013/14,1,1.0,0.0,0.0,0.0,0.0,32198ae0
MC Henriques,Australia,2016,4,4.0,1.0,1.0,0.0,0.25,32198ae0
MC Henriques,Australia,2016/17,6,6.0,2.0,2.0,0.0,0.33,32198ae0
MC Henriques,Australia,2017/18,9,9.0,2.0,2.0,0.0,0.22,32198ae0
MC Henriques,Australia,2020/21,11,11.0,3.0,3.0,0.0,0.27,32198ae0
MC Henriques,Australia,2021,14,14.0,3.0,3.0,0.0,0.21,32198ae0
MC Sorensen,Ireland,2011/12,0,0.0,0.0,0.0,0.0,0.0,3f18724b
MC Sorensen,Ireland,2012,6,6.0,3.0,3.0,0.0,0.5,3f18724b
MC Sorensen,Ireland,2012/13,9,9.0,4.0,4.0,0.0,0.44,3f18724b
MC Sorensen,Ireland,2013/14,10,9.0,4.0,4.0,0.0,0.44,3f18724b
MC Sorensen,Ireland,2015,16,15.0,8.0,8.0,0.0,0.53,3f18724b
MC Sorensen,Ireland,2015/16,18,16.0,8.0,8.0,0.0,0.5,3f18724b
MD Bates,New Zealand,2011/12,0,0.0,0.0,0.0,0.0,0.0,1b3acd33
MD Dai,Papua New Guinea,2015,0,0.0,0.0,0.0,0.0,0.0,5be810ba
MD Dai,Papua New Guinea,2015/16,3,3.0,3.0,3.0,0.0,1.0,5be810ba
MD Dai,Papua New Guinea,2017,6,6.0,5.0,5.0,0.0,0.83,5be810ba
MD Garratt,Gibraltar,2019/20,0,0.0,0.0,0.0,0.0,0.0,aa4154ad
MD Garratt,Gibraltar,2021,4,4.0,0.0,0.0,0.0,0.0,aa4154ad
MD Gunathilaka,Sri Lanka,2015/16,0,0.0,0.0,0.0,0.0,0.0,509a7ca1
MD Gunathilaka,Sri Lanka,2016,4,4.0,2.0,2.0,0.0,0.5,509a7ca1
MD Gunathilaka,Sri Lanka,2017/18,5,5.0,2.0,2.0,0.0,0.4,509a7ca1
MD Gunathilaka,Sri Lanka,2019,15,15.0,4.0,4.0,0.0,0.27,509a7ca1
MD Gunathilaka,Sri Lanka,2019/20,16,16.0,5.0,5.0,0.0,0.31,509a7ca1
MD Gunathilaka,Sri Lanka,2020/21,24,23.0,10.0,10.0,0.0,0.43,509a7ca1
MD Gunathilaka,Sri Lanka,2021,27,26.0,11.0,11.0,0.0,0.42,509a7ca1
MD Gunathilaka,Sri Lanka,2021/22,30,29.0,13.0,13.0,0.0,0.45,509a7ca1
MD Gunathilaka,Sri Lanka,2022,36,35.0,15.0,15.0,0.0,0.43,509a7ca1
MD Gunathilaka,Sri Lanka,2022/23,45,44.0,20.0,20.0,0.0,0.45,509a7ca1
MD Patel,United States of America,2018/19,0,0.0,0.0,0.0,0.0,0.0,25d7f1ac
MD Patel,United States of America,2019,2,2.0,1.0,1.0,0.0,0.5,25d7f1ac
